,Unnamed: 0,subject,professor,lecture_type,time,building,building_room_number,parsed_times,latitude,longitude
1086,1086,양자시스템공학기초실험 1,서준호,일반,"월 6-A,월 6-B,월 7-A,월 7-B,월 8-A,월 8-B,월 9-A,월 9-B",전주:공과대학1호관,340,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0))]",35.846595,127.132551
1087,1087,양자시스템공학캡스톤프로젝트,유승화,일반,"목 1-A,목 1-B,목 2-A,목 2-B,목 3-A,목 3-B,목 4-A,목 4-B",전주:공과대학1호관,147,"[('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(12, 0), datetime.time(12, 30)), ('Thursday', datetime.time(12, 30), datetime.time(13, 0))]",35.846595,127.132551
1088,1088,양자시스템공학특론,송문원,일반,"수 6-A,수 6-B,수 7-A,수 7-B,수 8-A,수 8-B",전주:공과대학9호관,202,"[('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0)), ('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0))]",35.847639,127.133651
1089,1089,양자시스템전산해석,서준호,일반,"수 6-A,수 6-B,수 7-A,수 7-B,수 8-A,수 8-B",전주:공과대학1호관,304,"[('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0)), ('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0))]",35.846595,127.132551
1090,1090,양자역학 1,조덕용,일반,"화 6-A,화 6-B,화 7-A,화 7-B,목 5-A,목 5-B",전주:자연과학대학5호관,213,"[('Tuesday', datetime.time(14, 0), datetime.time(14, 30)), ('Tuesday', datetime.time(14, 30), datetime.time(15, 0)), ('Tuesday', datetime.time(15, 0), datetime.time(15, 30)), ('Tuesday', datetime.time(15, 30), datetime.time(16, 0)), ('Thursday', datetime.time(13, 0), datetime.time(13, 30)), ('Thursday', datetime.time(13, 30), datetime.time(14, 0))]",35.84624,127.130911
1091,1091,에너지공학,소병문,일반,"수 11-A,수 11-B,수 12-A,수 12-B,수 13-A,수 13-B",전주:공과대학6호관,B16,"[('Wednesday', datetime.time(19, 0), datetime.time(19, 30)), ('Wednesday', datetime.time(19, 30), datetime.time(20, 0)), ('Wednesday', datetime.time(20, 0), datetime.time(20, 30)), ('Wednesday', datetime.time(20, 30), datetime.time(21, 0)), ('Wednesday', datetime.time(21, 0), datetime.time(21, 30)), ('Wednesday', datetime.time(21, 30), datetime.time(22, 0))]",35.847064,127.134499
1092,1092,에너지공학특론,김성섭,일반,"수 11-A,수 11-B,수 12-A,수 12-B,수 13-A,수 13-B",전주:공과대학6호관,312,"[('Wednesday', datetime.time(19, 0), datetime.time(19, 30)), ('Wednesday', datetime.time(19, 30), datetime.time(20, 0)), ('Wednesday', datetime.time(20, 0), datetime.time(20, 30)), ('Wednesday', datetime.time(20, 30), datetime.time(21, 0)), ('Wednesday', datetime.time(21, 0), datetime.time(21, 30)), ('Wednesday', datetime.time(21, 30), datetime.time(22, 0))]",35.847064,127.134499
1093,1093,에너지융합개론,장현민,일반,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",전주:공과대학6호관,516,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.847064,127.134499
1094,1094,에너지재료학,유연태,일반,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:공과대학4호관,418,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.847517,127.132559
1095,1095,에너지저장변환소재,이기태,일반,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",전주:공과대학5호관,303,"[('Tuesday', datetime.time(16, 0), datetime.time(16, 30)), ('Tuesday', datetime.time(16, 30), datetime.time(17, 0)), ('Thursday', datetime.time(14, 0), datetime.time(14, 30)), ('Thursday', datetime.time(14, 30), datetime.time(15, 0)), ('Thursday', datetime.time(15, 0), datetime.time(15, 30)), ('Thursday', datetime.time(15, 30), datetime.time(16, 0))]",35.847589,127.13122
1096,1096,에어로졸특론,송미정,일반,"월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B",전주:자연과학대학4호관,108,"[('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0)), ('Wednesday', datetime.time(16, 0), datetime.time(16, 30)), ('Wednesday', datetime.time(16, 30), datetime.time(17, 0))]",35.846644,127.130729
1097,1097,역학 1,김주진,일반,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",전주:자연과학대학5호관,216,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.84624,127.130911
1098,1098,연구프로젝트 1,조덕용,일반,"화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B",전주:자연과학대학5호관,217,"[('Tuesday', datetime.time(19, 0), datetime.time(19, 30)), ('Tuesday', datetime.time(19, 30), datetime.time(20, 0)), ('Tuesday', datetime.time(20, 0), datetime.time(20, 30)), ('Tuesday', datetime.time(20, 30), datetime.time(21, 0)), ('Tuesday', datetime.time(21, 0), datetime.time(21, 30)), ('Tuesday', datetime.time(21, 30), datetime.time(22, 0))]",35.84624,127.130911
1099,1099,연료전지이동현상특론,김필,일반,"수 1-A,수 1-B,수 2-A,수 2-B,수 3-A,수 3-B",전주:공과대학6호관,312,"[('Wednesday', datetime.time(9, 0), datetime.time(9, 30)), ('Wednesday', datetime.time(9, 30), datetime.time(10, 0)), ('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.847064,127.134499
1100,1100,연소및대기환경공학,이승로,일반,"화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B",전주:공과대학4호관,401-1,"[('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(12, 0), datetime.time(12, 30)), ('Thursday', datetime.time(12, 30), datetime.time(13, 0))]",35.847517,127.132559
1101,1101,열및통계물리학 2,김주진,일반,"수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B",전주:자연과학대학5호관,216,"[('Wednesday', datetime.time(15, 0), datetime.time(15, 30)), ('Wednesday', datetime.time(15, 30), datetime.time(16, 0)), ('Friday', datetime.time(14, 0), datetime.time(14, 30)), ('Friday', datetime.time(14, 30), datetime.time(15, 0)), ('Friday', datetime.time(15, 0), datetime.time(15, 30)), ('Friday', datetime.time(15, 30), datetime.time(16, 0))]",35.84624,127.130911
1102,1102,열보호시스템특론,신의섭,일반,"월 8-A,월 8-B,월 9-A,월 9-B,월 10-A,월 10-B",전주:공과대학9호관,612,"[('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0)), ('Monday', datetime.time(17, 0), datetime.time(17, 30)), ('Monday', datetime.time(17, 30), datetime.time(18, 0)), ('Monday', datetime.time(18, 0), datetime.time(18, 30)), ('Monday', datetime.time(18, 30), datetime.time(19, 0))]",35.847639,127.133651
1103,1103,열역학,김동연,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",전주:자연과학대학1호관,315,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0))]",35.845263,127.127404
1104,1104,열역학,김동연,일반,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",전주:자연과학대학1호관,315,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0))]",35.845263,127.127404
1105,1105,열역학,최낙정,일반,"월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B",전주:공과대학9호관,303,"[('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0)), ('Monday', datetime.time(12, 0), datetime.time(12, 30)), ('Monday', datetime.time(12, 30), datetime.time(13, 0)), ('Wednesday', datetime.time(11, 0), datetime.time(11, 30)), ('Wednesday', datetime.time(11, 30), datetime.time(12, 0))]",35.847639,127.133651
1106,1106,열역학,유창호,일반,"월 6-A,월 6-B,월 7-A,월 7-B,월 8-A,월 8-B",전주:공과대학4호관,419,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Monday', datetime.time(16, 0), datetime.time(16, 30)), ('Monday', datetime.time(16, 30), datetime.time(17, 0))]",35.847517,127.132559
1107,1107,열역학 1,강채동,일반,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:공과대학3호관,401,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.846905,127.133528
1108,1108,열역학 1,손정민,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B",전주:공과대학2호관,404,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0))]",35.846758,127.131632
1109,1109,열역학 1,강채동,일반,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",전주:공과대학3호관,401,"[('Tuesday', datetime.time(16, 0), datetime.time(16, 30)), ('Tuesday', datetime.time(16, 30), datetime.time(17, 0)), ('Thursday', datetime.time(14, 0), datetime.time(14, 30)), ('Thursday', datetime.time(14, 30), datetime.time(15, 0)), ('Thursday', datetime.time(15, 0), datetime.time(15, 30)), ('Thursday', datetime.time(15, 30), datetime.time(16, 0))]",35.846905,127.133528
1110,1110,열역학 1및연습,이동휘,일반,"화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B",전주:공과대학3호관,409,"[('Tuesday', datetime.time(9, 0), datetime.time(9, 30)), ('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Thursday', datetime.time(11, 0), datetime.time(11, 30)), ('Thursday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(12, 0), datetime.time(12, 30)), ('Thursday', datetime.time(12, 30), datetime.time(13, 0))]",35.846905,127.133528
1111,1111,열역학 1및연습,이동휘,일반,"화 3-A,화 3-B,화 4-A,화 4-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:공과대학3호관,409,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Tuesday', datetime.time(12, 0), datetime.time(12, 30)), ('Tuesday', datetime.time(12, 30), datetime.time(13, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.846905,127.133528
1112,1112,열전달,이동휘,일반,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",전주:공과대학4호관,315,"[('Tuesday', datetime.time(16, 0), datetime.time(16, 30)), ('Tuesday', datetime.time(16, 30), datetime.time(17, 0)), ('Thursday', datetime.time(14, 0), datetime.time(14, 30)), ('Thursday', datetime.time(14, 30), datetime.time(15, 0)), ('Thursday', datetime.time(15, 0), datetime.time(15, 30)), ('Thursday', datetime.time(15, 30), datetime.time(16, 0))]",35.847517,127.132559
1113,1113,열전달,박찬우,일반,"월 3-A,월 3-B,월 4-A,월 4-B,월 5-A,월 5-B",전주:공과대학9호관,302,"[('Monday', datetime.time(11, 0), datetime.time(11, 30)), ('Monday', datetime.time(11, 30), datetime.time(12, 0)), ('Monday', datetime.time(12, 0), datetime.time(12, 30)), ('Monday', datetime.time(12, 30), datetime.time(13, 0)), ('Monday', datetime.time(13, 0), datetime.time(13, 30)), ('Monday', datetime.time(13, 30), datetime.time(14, 0))]",35.847639,127.133651
1114,1114,열전달,유창호,일반,"목 10-A,목 10-B,목 11-A,목 11-B,목 12-A,목 12-B",전주:공과대학4호관,419,"[('Thursday', datetime.time(18, 0), datetime.time(18, 30)), ('Thursday', datetime.time(18, 30), datetime.time(19, 0)), ('Thursday', datetime.time(19, 0), datetime.time(19, 30)), ('Thursday', datetime.time(19, 30), datetime.time(20, 0)), ('Thursday', datetime.time(20, 0), datetime.time(20, 30)), ('Thursday', datetime.time(20, 30), datetime.time(21, 0))]",35.847517,127.132559
1115,1115,염색화학,정용식,일반,"화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B",전주:공과대학2호관,417,"[('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Thursday', datetime.time(9, 0), datetime.time(9, 30)), ('Thursday', datetime.time(9, 30), datetime.time(10, 0)), ('Thursday', datetime.time(10, 0), datetime.time(10, 30)), ('Thursday', datetime.time(10, 30), datetime.time(11, 0))]",35.846758,127.131632
1116,1116,영문독해,이영화,일반,"수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B",전주:공과대학3호관,401,"[('Wednesday', datetime.time(10, 0), datetime.time(10, 30)), ('Wednesday', datetime.time(10, 30), datetime.time(11, 0)), ('Friday', datetime.time(9, 0), datetime.time(9, 30)), ('Friday', datetime.time(9, 30), datetime.time(10, 0)), ('Friday', datetime.time(10, 0), datetime.time(10, 30)), ('Friday', datetime.time(10, 30), datetime.time(11, 0))]",35.846905,127.133528
1117,1117,영문독해,이정진,일반,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",전주:공과대학1호관,224,"[('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Friday', datetime.time(16, 0), datetime.time(16, 30)), ('Friday', datetime.time(16, 30), datetime.time(17, 0)), ('Friday', datetime.time(17, 0), datetime.time(17, 30)), ('Friday', datetime.time(17, 30), datetime.time(18, 0))]",35.846595,127.132551
1118,1118,영문독해,서홍원,일반,"수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B",전주:공과대학1호관,225,"[('Wednesday', datetime.time(17, 0), datetime.time(17, 30)), ('Wednesday', datetime.time(17, 30), datetime.time(18, 0)), ('Friday', datetime.time(16, 0), datetime.time(16, 30)), ('Friday', datetime.time(16, 30), datetime.time(17, 0)), ('Friday', datetime.time(17, 0), datetime.time(17, 30)), ('Friday', datetime.time(17, 30), datetime.time(18, 0))]",35.846595,127.132551
1119,1119,영문독해,이정진,일반,"화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B",전주:공과대학6호관,B16,"[('Tuesday', datetime.time(16, 0), datetime.time(16, 30)), ('Tuesday', datetime.time(16, 30), datetime.time(17, 0)), ('Thursday', datetime.time(14, 0), datetime.time(14, 30)), ('Thursday', datetime.time(14, 30), datetime.time(15, 0)), ('Thursday', datetime.time(15, 0), datetime.time(15, 30)), ('Thursday', datetime.time(15, 30), datetime.time(16, 0))]",35.847064,127.134499
1120,1120,영문독해,이영화,일반,"월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B",전주:공과대학1호관,234,"[('Monday', datetime.time(14, 0), datetime.time(14, 30)), ('Monday', datetime.time(14, 30), datetime.time(15, 0)), ('Monday', datetime.time(15, 0), datetime.time(15, 30)), ('Monday', datetime.time(15, 30), datetime.time(16, 0)), ('Wednesday', datetime.time(14, 0), datetime.time(14, 30)), ('Wednesday', datetime.time(14, 30), datetime.time(15, 0))]",35.846595,127.132551
1121,1121,영상분석및이해(Image Analysis and Understanding),박동선,일반,"화 1-B,화 2-A,화 2-B,화 3-A,화 3-B,화 4-A",전주:공과대학8호관,407,"[('Tuesday', datetime.time(9, 30), datetime.time(10, 0)), ('Tuesday', datetime.time(10, 0), datetime.time(10, 30)), ('Tuesday', datetime.time(10, 30), datetime.time(11, 0)), ('Tuesday', datetime.time(11, 0), datetime.time(11, 30)), ('Tuesday', datetime.time(11, 30), datetime.time(12, 0)), ('Tuesday', datetime.time(12, 0), datetime.time(12, 30))]",35.848319,127.133363
